Point Forecast,Lo 80,Hi 80,Lo 95,Hi 95
15.367718738530787,14.386535912008188,16.348901565053385,13.867129098646666,16.868308378414905
15.367718738530787,13.980186073882651,16.755251403178924,13.245670649948748,17.489766827112824
