Point Forecast,Lo 80,Hi 80,Lo 95,Hi 95
13.343986358034552,12.959715493460124,13.720240233329601,12.752167002024187,13.922421294428123
13.340838890249671,12.813371131712135,13.885505965711666,12.538980522650498,14.172596664120684
